	acc	val_acc	val_acc_real	loss	val_loss	epochs	conv_num_filters	conv_kernel_size	conv_act	out_act	time_stamp
0	0.4287261904761905	0.6318095238095238		1.951599826131548	1.3982635728291102	1	128	3	softplus	sigmoid	2019-04-21 14:59:34.217266
1	0.665047619047619	0.6729047619047619		1.2855969968750365	1.256677661941165	2	128	3	softplus	sigmoid	
2	0.6944285714285714	0.6896190476190476		1.1632861486503057	1.1874519137882051	3	128	3	softplus	sigmoid	
3	0.7144047619047619	0.6933333333333334		1.087235127630688	1.179649942488897	4	128	3	softplus	sigmoid	
4	0.7279880952380953	0.6996190476190476		1.0278104826609291	1.1571929825374059	5	128	3	softplus	sigmoid	
5	0.7388690476190476	0.6963809523809524		0.9839708120482308	1.1643535040446689	6	128	3	softplus	sigmoid	
6	0.7499285714285714	0.6904761904761905		0.9441193260351816	1.1842409112566994	7	128	3	softplus	sigmoid	
7	0.7578333333333334	0.6952380952380952		0.9138242498693012	1.172536155927749	8	128	3	softplus	sigmoid	
8	0.7651428571428571	0.7023333333333334		0.8839013648089908	1.1554091691062565	9	128	3	softplus	sigmoid	
9	0.7719285714285714	0.7036666666666667		0.8575668643656231	1.1478261701947168	10	128	3	softplus	sigmoid	
10	0.7761071428571429	0.7038571428571428		0.8394975496473767	1.1699875123614356	11	128	3	softplus	sigmoid	
11	0.7814761904761904	0.7013333333333334		0.8187745313474111	1.1840162891206287	12	128	3	softplus	sigmoid	
12	0.78575	0.7000952380952381		0.8027016907078879	1.1822076109477453	13	128	3	softplus	sigmoid	
13	0.7888571428571428	0.6985714285714286		0.7866760852791014	1.1977386111304873	14	128	3	softplus	sigmoid	
14	0.7949404761904761	0.6973809523809524		0.7695423698027929	1.1919987426485334	15	128	3	softplus	sigmoid	
15	0.796702380952381	0.6918095238095238		0.7578582200549898	1.2535306390126546	16	128	3	softplus	sigmoid	
16	0.8015357142857142	0.6993809523809524		0.743762735480354	1.187683265504383	17	128	3	softplus	sigmoid	
17	0.8035	0.6982857142857143		0.733526899593217	1.2203404573258898	18	128	3	softplus	sigmoid	
18	0.8063690476190476	0.6965238095238095		0.7203801347187587	1.210355982326326	19	128	3	softplus	sigmoid	
19	0.8095	0.6954285714285714		0.7081928574187415	1.2276036783854167	20	128	3	softplus	sigmoid	
20	0.8130357142857143	0.6915714285714286		0.6988637114961942	1.280535432997204	21	128	3	softplus	sigmoid	
21	0.8131904761904762	0.6918571428571428		0.6912289554788953	1.2545725204831075	22	128	3	softplus	sigmoid	
22	0.818	0.6953809523809524		0.6808755004235676	1.2524069731576102	23	128	3	softplus	sigmoid	
23	0.8198214285714286	0.6904285714285714		0.668671491929463	1.3036195602416991	24	128	3	softplus	sigmoid	
24	0.823	0.6909047619047619		0.6627845891714096	1.2593502734048023	25	128	3	softplus	sigmoid	
25	0.8249285714285715	0.6955714285714286		0.6542180854337556	1.2658504097348169	26	128	3	softplus	sigmoid	
26	0.8273095238095238	0.6858095238095238		0.6459021872878075	1.3001777098973593	27	128	3	softplus	sigmoid	
27	0.8282380952380952	0.6898095238095238		0.6372801584345954	1.298002612431844	28	128	3	softplus	sigmoid	
28	0.8302023809523811	0.6868571428571428		0.6325389401316642	1.305029936835879	29	128	3	softplus	sigmoid	
29	0.8322857142857143	0.6870476190476189		0.6235821787573043	1.3623896442140853	30	128	3	softplus	sigmoid	
30	0.8335	0.6905714285714286		0.6180261621390071	1.2977736218770346	31	128	3	softplus	sigmoid	
31	0.8348214285714286	0.6874285714285714		0.6105056980337416	1.3252928124382382	32	128	3	softplus	sigmoid	
32	0.8376190476190476	0.6877619047619048		0.6035889277969088	1.3460258422579083	33	128	3	softplus	sigmoid	
33	0.8384166666666667	0.6864285714285714		0.5995441314209076	1.3796431008747645	34	128	3	softplus	sigmoid	
34	0.8399285714285715	0.6842857142857143		0.5925658162832261	1.3801328412010556	35	128	3	softplus	sigmoid	
35	0.8415595238095238	0.6848571428571428		0.5867256331159955	1.3694260972795032	36	128	3	softplus	sigmoid	
36	0.8432738095238095	0.6853333333333333		0.5834926237776166	1.3634565700803485	37	128	3	softplus	sigmoid	
37	0.8464285714285714	0.6810476190476189		0.5746095169385275	1.4154254419235957	38	128	3	softplus	sigmoid	
38	0.8446190476190476	0.6839523809523811		0.5742820068541027	1.3682634898140318	39	128	3	softplus	sigmoid	
39	0.8476785714285714	0.6801904761904762		0.5675135175216766	1.3918461628868466	40	128	3	softplus	sigmoid	
40	0.8492380952380952	0.6858095238095238		0.5624364890740031	1.4023870623906454	41	128	3	softplus	sigmoid	
41	0.8498095238095238	0.6765238095238095		0.5583212215957187	1.4497502771105084	42	128	3	softplus	sigmoid	
42	0.8501904761904762	0.6820476190476189		0.5555087960930097	1.4695798967452276	43	128	3	softplus	sigmoid	
43	0.8516309523809524	0.6804285714285714		0.5515676377557572	1.4259285076232184	44	128	3	softplus	sigmoid	
44	0.8522142857142857	0.6827619047619048		0.5465721502502761	1.4450251917611985	45	128	3	softplus	sigmoid	
